AZZHILYMITLGM	0
A2WWEH30HUQPC3	0
A2WW4KKCWRP4GK	0
A2WVNK47TV30GT	0
A2WVCW1TP0DCUU	0
A2WUXRICH8FQ4	0
A2WUSTK2BJE9ZL	0
A2WT7L74NFCWP6	0
A2WRWK0ARXOFSZ	0
A2WQWQFG7G95Q8	0
A2WQLPR65RSGJ7	0
A2WOFS4QZEJS0V	0
A2WNLX4RDAG9MP	0
A2WMV7U1FJEW03	0
A2WMONL3J4GXMU	0
A2WMD8GOHSD2TZ	0
A2WM3VU6BH06IM	0
A2WM2R7UXOA0FP	0
A2WLMLNP0LLFIM	0
A2WJXL0U8EQ15P	0
AU4ED72NQTWNE	0
A2WJT8U3GJACAO	0
A2WJRBJ11CP7P7	0
A2WHVEFYI431UI	0
A2WHAMNZD94N6A	0
A2WH9LD7GNVFTN	0
A2WGJR5KC38JNW	0
A2WFT4BUHNQZ1X	0
A2WF5UOZAN6C1A	0
A2WEH6H5AGO94E	0
A2WWQCB9PV31Y0	0
A2WX44CHE3672W	0
A2WYAPU3X7N60C	0
A2WZTEPRJKDGW0	0
A2XI5IQVS756C8	0
A2XHI8A99Z6VNK	0
A2XHH5DF8628J8	0
A2XHB2CUBRUE1M	0
A2XH5WQOSSC18H	0
AU0ZQ0JZZ4TT3	0
A2XFWC1AYUQ8P5	0
AU13B11E0MO9C	0
A2XECVF3IKYKQ2	0
A2XEAMJZEN2CZS	0
A2XE1O2C44WEWB	0
A2XD56CL469EMC	0
A2XCZDN22AFS9D	0
A2XCQN2NAOIYF9	0
A2WE5R44SIWN8E	0
A2XBV3AWQ6GEDY	0
A2XAHOAEEMYPIP	0
A2XAGHP5RNHUV8	0
A2XABEL5QL0BKC	0
A2X98IBRFHRLWJ	0
A2X95VXBFB7WHB	0
AU2Q8G1UE2HGO	0
A2X7VX9VL2899E	0
A2X5YXPSZK4JB8	0
A2X5LIP96WWSYX	0
A2X4S47ZOSB6GI	0
A2X2LJ8SUDJH5D	0
AU2VS1EDM4SY0	0
A2X1UZ0IRG85RQ	0
A2WZYL0HNUR5XH	0
AU2E8485QH084	0
A2XIVWAE62MEZA	0
A2WD7LYDMPYQK5	0
A2WBEFFT1PT9SK	0
A2VG2MCM39HDZW	0
A2VELWJR8XIQHN	0
A2VCP3UVLG23KN	0
A2VBSTQ9O0AEB6	0
A2VBKW3QKAB6FQ	0
A2VB72GXLHX1HX	0
A2V82ZW9RDHNGH	0
A2V7X0U008DAMN	0
AU8AC43PV0LXQ	0
A2V6ZG2ULNUZLJ	0
A2V6K5K8ZNAMG2	0
A2V6AF1D8AB8JX	0
A2V3OVMEM7G54T	0
A2V284VDC83KS6	0
A2V1ZGT9AE5FC6	0
A2V158MGF69HT4	0
A2V0KVVJIS7F9	0
A2V03EWXBGZU3T	0
A2V01T1USL7EKV	0
A2UZ0RL8HXKBI8	0
A2UYNHTSG945XZ	0
A2UYGOYMV73826	0
AU9CH70VZKLE7	0
A2UWW752SV4PIV	0
