A2VBDMX9W6GKIE	0
A38HMGVK3DVE4D	0
A38GYNVQVNTUAZ	0
A38FQWHI4RKP2	0
A38F7RNQL47F7X	0
A38CJGJMZ1OGEJ	0
A38BZ5DXNQFF0J	0
A38HO6CGZHVJVW	0
A38A8D8R67GSU1	0
A389YYUEDAV5RL	0
A3881AIBQM8LWD	0
A386UMF9419ORR	0
A3848PBX2RR7WH	0
A383CWRB0JHSYA	0
A38303EZTU9180	0
A38A7HEXW3B1FZ	0
A381UCMLEH7YC5	0
A38IJPCYS1KO1I	0
A38KRM6EQYO3F4	0
A391NWGHB689O6	0
A390FFLYKFO1XQ	0
A3908BXFBQMTQO	0
A38XY9GEB11VLC	0
A38XUQWTSMRWQH	0
A38XBQHS6DO5RQ	0
A38KP26L686KFG	0
A38W5SXXI21OR6	0
A38TXEJPKPU6Y2	0
A38TBKO0SLBQIJ	0
A38RQGM8YBOZUY	0
A38ROI5TMLXJFR	0
A38QLESOXKL2P9	0
A38OZTCZ7S8ZEM	0
A38UHN0ULFLQ8N	0
A3952OT8XKZQU0	0
A37ZK70X5G94AP	0
A37V498R507Z2B	0
A37473A70DL3T9	0
A372JAYQJU1F79	0
A3714X8IVT50LS	0
A370F8A679ZMC4	0
A36W9GX11JP63H	0
A36U1WV2R0HJKQ	0
A374OHC6RA20CW	0
A36T7ZPJ7UJPNM	0
A36ME1GFQYLL75	0
A36LXCP083LAC3	0
A36IPIXTD35SMF	0
A36HN1BH173W7F	0
A36GZ89GWF491D	0
A36GTRIGJH81K3	0
A36N8P9GUD7I77	0
A37XFSJMH34C7E	0
A37676X1SDWUMO	0
A3790ZT3EMRHW1	0
A37TZWW0MJXTZD	0
A37SUPHQA5CXUN	0
A37RS6K0AP1DQJ	0
A37NEEBD6PA1OR	0
A37LCXVNBSY1DP	0
A37KHNWSU0H34N	0
A376SJKHKCGZYD	0
A37JWHY859MDA9	0
A37JDC3SJXS0US	0
A37IRE9GZ0CZ7I	0
A37I75119N5ZK	0
A37HSDRQJ71Z3N	0
A379UELGO4FTZS	0
A379AU30UOVLAK	0
A37JK6CEYJNYAL	0
A36DCKZLRR9KWU	0
A396X9BTEA9XQU	0
A39ANVSTOM4L6H	0
A3BHJ0X6E5FPZ8	0
A3BF84RFLVT83K	0
A3BEU9OA557VNH	0
A3B7TYB45Z0NY5	0
A3B4P0CGGDN8LQ	0
A3B32BGA1FHFS2	0
A3BPF877QLUMTG	0
A3B2VJUSR64PZ9	0
A3B1B6GMSEE5JV	0
A3B0V9XGZDIYPL	0
A3AYQA6I2X409T	0
A3AY5WR2O95SMF	0
A3AXARFO85CH8H	0
A3AVGL8JD3AD8G	0
A3B26EDA8BG84N	0
A3AU9P1UAKRE2X	0
A3BPNKBZKA70AI	0
A3BRLR78RHW0HD	0
A3C5TYI2Y8ZK1Z	0
A3C4NRQ1S7AZ60	0
A3C3UE33WVTDMA	0
A3C3CHMEF0SF9F	0
A3C2Y5SH0MTTHS	0
A3C2JDNCKNXYU3	0
A3BQ2AH6QKCX74	0
A3C0ITW2XGIU1U	0
A3BYW68E9H610S	0
A3BX2GDD2QBPWY	0
A3BVWDC1KUAP9Y	0
A3BUZTQRLKV0TB	0
A3BTI607V9J8BS	0
A3BSYY0BV623OY	0
A3C0BMZK09W765	0
A3973LBOE0HXLU	0
A3ASK65AAECE8P	0
A3AMWS89U3RUO2	0
A39W5E10DFRHHN	0
A39UYA2ZQ6ZYFD	0
A39U6NH56FPQKM	0
A39SX7VZWV39C9	0
A39RBOM2GGNQ7W	0
A39QWHWI6S2MMY	0
A39W8D8QDVSYLD	0
A39KSKNCIJCIC6	0
A39KKN4JTMEHE3	0
A39KFA2FQBFDTG	0
A39K8ENCMD856X	0
A39IMNMTHJ4UWC	0
A39IHGDTC2FXWL	0
A39CT0N8V9ZY85	0
A39KR7WL4UFEQ9	0
A3APYNJK1A0SIW	0
A39WWFZ7L4JPNQ	0
A39Z3CXK0FRQBT	0
A3AM6KVOZ1YHZN	0
A3AJNP76RWQKKM	0
A3AHVQH9EPJ53Q	0
A3AFCTBPJ2D08O	0
A3ACLI5SAH7QFF	0
A3ABT9V3KH2LO1	0
A39X63ZD7TGBCS	0
A3AASIB19J3KCY	0
A3A96NFWRFS8HB	0
A3A41ZUNH2VZDP	0
A3A3YG4XF7TQAC	0
A3A28JU14L7U2E	0
A3A19D9UM3ADCI	0
A3A01A7IEW5YVF	0
A3A9PO7MOY5P1U	0
A3C6BH6WEOJA8R	0
A36CC8484PZQ2G	0
A36BPQ8M20ZAJH	0
A3358QQPICOYKS	0
A333BKFP0GRPE1	0
A332EMNCQP0AYI	0
A332A3AVOWIGRF	0
A3327OZWS9VBFP	0
A331QU82QX095V	0
A335GUD1YBS31U	0
A3308W4I2AR06V	0
A32YUP83U6YMBB	0
A32YTKZANAG1GV	0
A32YRACP8ZK7FC	0
A32WFHUR36LAU2	0
A32UD2E4W6GN3E	0
A32TP45DKR7C6S	0
A32ZD7MSZXOMQO	0
A32R8PK6I8BSZ5	0
